movie_title,Production Budget,Worldwide Gross,genre,duration,num_critic_for_reviews,actor_1_facebook_likes,imdb_score,weekendTotal,midweekTotal,quarter
Domestic Disturbance,53000000,54207112,Thriller/Suspense,89.0,98.0,12000.0,5.5,32602000.0,6813000.0,4
Flags of Our Fathers,53000000,63657941,Drama,135.0,279.0,23000.0,7.1,21011703.0,5385807.0,4
Grindhouse,53000000,50187789,Horror,189.0,250.0,16000.0,7.6,16337985.0,3705000.0,2
Beloved,53000000,22852487,Drama,172.0,78.0,852.0,5.9,13337000.0,3068805.0,4
Zero Dark Thirty,52500000,134612435,Drama,157.0,558.0,1000.0,7.4,70365189.0,17377794.0,4
Mamma Mia!,52000000,615748877,Musical,108.0,238.0,14000.0,6.3,88133215.0,41841250.0,3
The Break-Up,52000000,205727307,Romantic Comedy,106.0,183.0,4000.0,5.8,81427370.0,25849020.0,2
Valentine's Day,52000000,217569328,Romantic Comedy,125.0,186.0,14000.0,5.7,88331475.0,13368641.0,1
The Change-Up,52000000,75835124,Comedy,118.0,215.0,16000.0,6.4,25297270.0,8598540.0,3
The Thin Red Line,52000000,97709034,Drama,215.0,156.0,648.0,7.6,20867000.0,5405030.0,4
Man on the Moon,52000000,47407635,Drama,118.0,140.0,134.0,7.4,16424000.0,11080235.0,4
Bulletproof Monk,52000000,23010607,Action,104.0,127.0,961.0,5.5,13545177.0,5952000.0,2
Body of Lies,67500000,118556530,Thriller/Suspense,128.0,238.0,29000.0,7.1,28895246.0,7500428.0,4
Abraham Lincoln: Vampire Hunter,67500000,137489730,Horror,105.0,393.0,3000.0,5.9,25788416.0,8506750.0,2
Entrapment,66000000,211700000,Thriller/Suspense,113.0,138.0,537.0,6.2,60296548.0,15789442.0,2
Need for Speed,66000000,194169619,Action,132.0,327.0,3000.0,6.5,32502263.0,7420399.0,1
Saving Private Ryan,65000000,485035085,Drama,169.0,219.0,15000.0,8.6,136291142.0,50842655.0,3
What Women Want,65000000,374105123,Romantic Comedy,127.0,149.0,2000.0,6.4,107077561.0,42061935.0,4
Lincoln,65000000,273346281,Drama,150.0,538.0,23000.0,7.4,119325138.0,46860412.0,4
Ice Age,65000000,386116343,Adventure,103.0,193.0,1000.0,7.6,130745000.0,28563000.0,1
The Matrix,65000000,463517383,Action,136.0,313.0,18000.0,8.7,113168000.0,41683536.0,1
The Santa Clause 2,65000000,172825854,Comedy,104.0,80.0,901.0,5.5,100319845.0,18703060.0,4
You've Got Mail,65000000,250800000,Drama,119.0,153.0,15000.0,6.5,74470778.0,28558980.0,4
Unbroken,65000000,163527824,Drama,137.0,322.0,769.0,7.2,64984290.0,42280025.0,4
Due Date,65000000,211739043,Comedy,95.0,307.0,21000.0,6.6,73781738.0,20826927.0,4
Step Brothers,65000000,128468793,Comedy,106.0,173.0,8000.0,6.9,66525495.0,23703197.0,3
The Mask of Zorro,65000000,233700000,Adventure,136.0,156.0,12000.0,6.7,50093962.0,18826009.0,3
Space Cowboys,65000000,128874043,Adventure,130.0,169.0,16000.0,6.4,60685420.0,17073993.0,3
Annie,65000000,139840525,Musical,118.0,176.0,2000.0,5.2,51818136.0,24458699.0,4
World Trade Center,65000000,163295654,Drama,129.0,242.0,12000.0,6.0,43280482.0,19184282.0,3
The Kid,65000000,69688384,Comedy,104.0,86.0,13000.0,6.1,39297841.0,18399936.0,3
Mona Lisa Smile,65000000,141205169,Drama,117.0,141.0,8000.0,6.4,32869801.0,17687000.0,4
The Dictator,65000000,180148897,Comedy,99.0,313.0,600.0,6.4,35593408.0,18548409.0,2
Eyes Wide Shut,65000000,104267443,Drama,159.0,280.0,10000.0,7.3,37930000.0,11371285.0,3
This Means War,65000000,156974557,Romantic Comedy,103.0,241.0,27000.0,6.3,39814177.0,9083545.0,1
Focus,65000000,154362963,Romantic Comedy,105.0,279.0,10000.0,6.6,39991210.0,10413533.0,1
Blade: Trinity,65000000,131353165,Action,122.0,185.0,16000.0,5.9,26153000.0,14109000.0,4
Red Dawn,65000000,48164150,Action,114.0,97.0,1000.0,6.4,29430630.0,13327751.0,4
We Are Marshall,65000000,43545364,Drama,131.0,96.0,11000.0,7.1,19515331.0,10476932.0,4
Everest,65000000,221662676,Thriller/Suspense,121.0,361.0,963.0,7.1,31824360.0,8657385.0,3
Resident Evil: Retribution,65000000,238940997,Action,96.0,239.0,14000.0,5.4,32499964.0,6940640.0,3
Primary Colors,65000000,39017984,Comedy,143.0,117.0,509.0,6.7,26222000.0,5249410.0,1
Fight Club,65000000,100851705,Drama,151.0,315.0,11000.0,8.8,23507000.0,8182835.0,4
Death Race,65000000,72516819,Action,111.0,230.0,26000.0,6.4,26369835.0,6283385.0,3
Proof of Life,65000000,62761005,Action,135.0,134.0,324.0,6.2,15916000.0,6186297.0,4
Elektra,65000000,56824633,Action,100.0,196.0,3000.0,4.8,18315945.0,2904659.0,1
Astro Boy,65000000,41636243,Adventure,94.0,138.0,12000.0,6.3,15438468.0,3236222.0,4
Sin City: A Dame to Kill For,65000000,39499349,Action,102.0,339.0,23000.0,6.5,9506514.0,2865234.0,3
Lucky Numbers,65000000,10014234,Comedy,105.0,60.0,975.0,5.0,5017493.0,1499991.0,4
Random Hearts,64000000,63200000,Drama,133.0,96.0,11000.0,5.1,22947000.0,4545439.0,4
Jurassic Park,63000000,1038812584,Action,127.0,308.0,967.0,8.1,35781880.0,18691650.0,2
Austin Powers in Goldmember,63000000,296338663,Comedy,94.0,194.0,645.0,6.2,141569294.0,49381074.0,3
Hop,63000000,188657593,Comedy,95.0,156.0,989.0,5.5,86084925.0,16192400.0,2
U-571,62000000,127630030,Action,116.0,178.0,11000.0,6.6,55863068.0,13580365.0,2
The Hateful Eight,62000000,145443360,Western,187.0,596.0,46000.0,7.9,33328240.0,16489864.0,4
The Love Guru,62000000,40123346,Comedy,87.0,150.0,3000.0,3.8,21920575.0,7126533.0,2
3000 Miles to Graceland,62000000,18708848,Drama,125.0,113.0,11000.0,5.9,10436000.0,2708435.0,1
Gone Girl,61000000,368567189,Thriller/Suspense,149.0,568.0,835.0,8.1,121338919.0,34233872.0,4
Blades of Glory,61000000,145594548,Comedy,93.0,191.0,8000.0,6.3,88862629.0,21707415.0,1
2 Guns,61000000,132493015,Action,109.0,265.0,18000.0,6.7,53669435.0,15640640.0,3
Meet the Fockers,60000000,516567575,Comedy,106.0,141.0,22000.0,6.3,161410910.0,83816740.0,4
The Lego Movie,60000000,457729388,Adventure,100.0,435.0,11000.0,7.8,202470367.0,33691335.0,1
300,60000000,454161935,Action,117.0,460.0,18000.0,7.7,150533244.0,40224083.0,1
Wild Hogs,60000000,253555383,Comedy,100.0,177.0,419.0,5.9,123579570.0,25679376.0,1
Marley & Me,60000000,247812011,Comedy,115.0,180.0,2000.0,7.1,84428572.0,47135428.0,4
The Green Mile,60000000,290701374,Drama,189.0,186.0,15000.0,8.5,87149344.0,30234265.0,4
Chicken Little,60000000,310043823,Adventure,81.0,161.0,925.0,5.8,105695904.0,17060692.0,4
The Truman Show,60000000,264118201,Drama,103.0,213.0,2000.0,8.1,82940862.0,26278131.0,2
The Bourne Identity,60000000,214357371,Thriller/Suspense,119.0,249.0,13000.0,7.9,76078710.0,24702410.0,2
Couples Retreat,60000000,172450423,Comedy,113.0,166.0,4000.0,5.5,83373290.0,18423210.0,4
The Italian Job,60000000,176262839,Adventure,111.0,155.0,26000.0,7.0,61783133.0,21962000.0,2
Daddy Day Care,60000000,164285587,Comedy,92.0,81.0,1000.0,5.5,73971243.0,12113000.0,2
The General's Daughter,60000000,149705852,Drama,116.0,113.0,577.0,6.3,65946000.0,22266255.0,2
The Prince of Egypt,60000000,218613188,Adventure,99.0,120.0,770.0,7.0,56543423.0,23933487.0,4
Collateral,60000000,217670152,Action,120.0,299.0,10000.0,7.6,67602916.0,20704000.0,3
Cats & Dogs,60000000,200700000,Comedy,87.0,105.0,3000.0,5.2,48189500.0,35061558.0,3
Two Weeks Notice,60000000,199043309,Romantic Comedy,101.0,118.0,1000.0,6.1,52000748.0,25450304.0,4
Antz,60000000,152457863,Adventure,83.0,131.0,13000.0,6.6,64690609.0,11214399.0,4
The Scorpion King,60000000,165890634,Action,100.0,167.0,12000.0,5.5,72469849.0,11062000.0,2
Starsky & Hutch,60000000,170200225,Comedy,101.0,173.0,881.0,6.1,61397763.0,13218000.0,1
Cheaper by the Dozen 2,60000000,135015330,Comedy,94.0,77.0,12000.0,5.4,37377890.0,24902545.0,4
Eat Pray Love,60000000,206598789,Drama,140.0,213.0,11000.0,5.7,52878960.0,20169110.0,3
Beautiful Creatures,50000000,60282876,Thriller/Suspense,124.0,231.0,1000.0,6.2,12552749.0,5175166.0,1
Into the Blue,50000000,41982227,Adventure,110.0,120.0,23000.0,5.8,13628972.0,2502877.0,3
Eastern Promises,50000000,56077088,Thriller/Suspense,96.0,356.0,10000.0,7.7,9183635.0,2861757.0,3
The Messenger: The Story of Joan of Arc,50000000,14271297,Drama,158.0,111.0,51.0,6.4,10853000.0,2555931.0,4
Drive Angry,50000000,41042583,Action,104.0,296.0,12000.0,5.5,7884062.0,2122976.0,1
Mad City,50000000,10561038,Drama,115.0,59.0,972.0,6.2,5254742.0,1373966.0,4
Domino,50000000,22969202,Action,127.0,186.0,984.0,6.0,7000000.0,1930000.0,4
Street Fighter: The Legend of Chun-Li,50000000,12335036,Action,96.0,103.0,841.0,3.7,7367144.0,1255118.0,1
Death to Smoochy,50000000,8374062,Black Comedy,109.0,105.0,49000.0,6.4,5907000.0,996000.0,1
The Big Bounce,50000000,6626115,Comedy,88.0,75.0,11000.0,4.9,3370952.0,793000.0,1
What Planet Are You From?,50000000,6291602,Comedy,87.0,82.0,2000.0,5.6,1128000.0,902900.0,1
Child 44,50000000,3434330,Thriller/Suspense,137.0,172.0,27000.0,6.4,856354.0,268114.0,2
The One,49000000,72689126,Action,85.0,98.0,26000.0,5.9,34056000.0,5460000.0,4
Chappie,49000000,105002056,Action,120.0,371.0,20000.0,6.9,22944021.0,6135872.0,1
Anna Karenina,49000000,71004627,Drama,129.0,324.0,2000.0,6.6,8285417.0,3527798.0,4
Traffic,48000000,208300000,Drama,190.0,223.0,599.0,7.6,79015232.0,23161159.0,4
Panic Room,48000000,196308367,Thriller/Suspense,112.0,233.0,17000.0,6.8,72660204.0,15115000.0,1
Taken 3,48000000,327656424,Action,115.0,222.0,14000.0,6.0,70015231.0,13232409.0,1
The Thomas Crown Affair,48000000,124304264,Drama,113.0,152.0,1000.0,6.8,47232000.0,14745709.0,3
The Bone Collector,48000000,151463090,Thriller/Suspense,118.0,75.0,18000.0,6.7,46882000.0,12757526.0,4
Three Kings,48000000,107752036,Action,114.0,150.0,2000.0,7.1,43546000.0,9667912.0,4
Rat Race,48000000,86607223,Comedy,112.0,103.0,779.0,6.4,39300875.0,9651223.0,3
3:10 to Yuma,48000000,71171825,Western,122.0,295.0,23000.0,7.8,36547381.0,10595320.0,3
K-PAX,48000000,50315140,Drama,120.0,140.0,18000.0,7.4,36280000.0,7353000.0,3
Bedazzled,48000000,90376224,Comedy,93.0,125.0,3000.0,6.0,27179382.0,5578875.0,4
Out of Sight,48000000,77562568,Drama,123.0,158.0,3000.0,7.0,23022000.0,6490155.0,2
Riding in Cars with Boys,47000000,29781453,Drama,132.0,89.0,919.0,6.4,22841000.0,4065000.0,4
Solaris,47000000,14970038,Drama,115.0,144.0,29.0,8.1,9323863.0,4505000.0,4
Jonah Hex,47000000,11022696,Action,81.0,178.0,13000.0,4.7,7447001.0,2104236.0,2
My Best Friend's Wedding,46000000,298923419,Comedy,105.0,84.0,8000.0,6.3,74860820.0,32999481.0,2
America's Sweethearts,46000000,160648493,Romantic Comedy,102.0,142.0,8000.0,5.7,58987000.0,21223019.0,3
Insomnia,46000000,113622499,Thriller/Suspense,118.0,185.0,14000.0,7.2,40663532.0,11009190.0,2
Prisoners,46000000,113402302,Thriller/Suspense,153.0,454.0,20000.0,8.1,45242875.0,11822633.0,3
A Bug's Life,45000000,363095319,Adventure,95.0,117.0,18000.0,7.2,96819600.0,39648950.0,4
Taken 2,45000000,377807404,Thriller/Suspense,98.0,358.0,14000.0,6.3,107546888.0,22422610.0,4
Scary Movie 3,45000000,155200000,Comedy,84.0,151.0,807.0,5.5,88671000.0,12916000.0,4
Miss Congeniality,45000000,213420951,Comedy,109.0,140.0,545.0,6.2,57389573.0,27070160.0,4
Journey to the Center of the Earth,45000000,243180937,Adventure,93.0,201.0,14000.0,5.8,66921133.0,25706147.0,3
The Princess Diaries 2: Royal Engagement,45000000,122071435,Romantic Comedy,113.0,77.0,11000.0,5.7,53922562.0,29429000.0,3
The Bucket List,45000000,174810815,Comedy,97.0,207.0,11000.0,7.4,65259394.0,16403058.0,4
The Muppets,45000000,160971922,Comedy,103.0,398.0,970.0,7.1,55629530.0,23135926.0,4
Monster-in-Law,45000000,155931301,Comedy,101.0,132.0,3000.0,5.5,56300000.0,14608000.0,2
Training Day,45000000,104505362,Drama,122.0,109.0,18000.0,7.7,55958000.0,12050000.0,4
The Girl on the Train,45000000,170327930,Thriller/Suspense,105.0,66.0,963.0,6.0,53775790.0,15843455.0,4
Galaxy Quest,45000000,90523726,Comedy,102.0,213.0,25000.0,7.3,45345349.0,14776690.0,4
Scary Movie 2,45000000,141189101,Comedy,83.0,127.0,1000.0,5.2,37614511.0,26688977.0,3
Blade,45000000,131237688,Action,110.0,184.0,886.0,7.1,46865000.0,12351554.0,3
Coach Carter,45000000,76665507,Drama,136.0,127.0,17000.0,7.2,47179845.0,6959000.0,1
The Bounty Hunter,45000000,135808837,Romantic Comedy,110.0,161.0,18000.0,5.5,50464412.0,11866674.0,1
Changing Lanes,45000000,66790248,Thriller/Suspense,91.0,167.0,521.0,6.5,50448818.0,9962000.0,2
Underworld: Evolution,45000000,113417762,Action,102.0,206.0,956.0,6.8,46172747.0,8813045.0,1
Coyote Ugly,45000000,113916474,Drama,107.0,155.0,811.0,5.6,32791000.0,13675042.0,3
Love Actually,45000000,247950247,Romantic Comedy,129.0,218.0,14000.0,7.7,36196065.0,11597000.0,4
The Hitchhiker's Guide to the Galaxy,45000000,102746214,Comedy,109.0,276.0,11000.0,6.8,38048852.0,7015000.0,2
Resident Evil: Extinction,45000000,146162920,Action,94.0,216.0,14000.0,6.3,38882547.0,6970377.0,3
Fat Albert,45000000,48563556,Comedy,93.0,59.0,1000.0,4.3,28656350.0,10968000.0,4
Savages,45000000,80594860,Thriller/Suspense,141.0,339.0,749.0,6.5,32106645.0,11211445.0,3
Blended,45000000,127990741,Romantic Comedy,117.0,173.0,35000.0,6.5,31409300.0,9553577.0,2
Last Holiday,45000000,43343247,Comedy,112.0,99.0,1000.0,6.4,26834508.0,3944847.0,1
Tears of the Sun,75000000,85632458,Action,142.0,89.0,13000.0,6.6,30198848.0,6858000.0,1
Lady in the Water,75000000,72785169,Drama,110.0,284.0,3000.0,5.6,27899671.0,7717784.0,3
Spanglish,75000000,54344321,Comedy,131.0,124.0,11000.0,6.5,24848906.0,10983000.0,4
Bandits,75000000,71523271,Comedy,123.0,132.0,13000.0,6.6,28474000.0,5994000.0,4
Anna and the King,75000000,39251128,Drama,148.0,91.0,582.0,6.7,19024000.0,10702959.0,4
Sucker Punch,75000000,89758389,Action,128.0,435.0,4000.0,6.1,28324016.0,5819536.0,1
Hostage,75000000,77636443,Action,113.0,152.0,87000.0,6.6,22700000.0,5997000.0,1
Hollywood Homicide,75000000,50409753,Action,116.0,132.0,11000.0,5.3,20036550.0,5834000.0,2
Titan A.E.,75000000,36751979,Adventure,94.0,131.0,13000.0,6.6,13063937.0,5086649.0,2
Flight of the Phoenix,75000000,34009180,Adventure,113.0,114.0,2000.0,6.1,4913321.0,773000.0,4
Soldier,75000000,14623082,Action,99.0,67.0,933.0,6.0,7410000.0,1909129.0,4
Monkeybone,75000000,5409517,Comedy,93.0,74.0,3000.0,4.7,1211000.0,667876.0,1
Minions,74000000,1167245366,Adventure,91.0,308.0,7000.0,6.4,227396455.0,81013355.0,3
The SpongeBob Movie: Sponge Out of Water,74000000,311594032,Comedy,92.0,147.0,870.0,6.0,129659999.0,19756020.0,1
Unbreakable,73243106,248099143,Thriller/Suspense,106.0,294.0,18000.0,7.2,38337000.0,27042232.0,4
Talladega Nights: The Ballad of Ricky Bobby,73000000,162870525,Comedy,122.0,164.0,8000.0,6.6,100159611.0,29049485.0,3
The Angry Birds Movie,73000000,352829528,Adventure,97.0,141.0,22000.0,6.3,77043336.0,19538400.0,2
Snake Eyes,73000000,103891409,Thriller/Suspense,98.0,117.0,12000.0,5.9,37037000.0,10881446.0,3
Sphere,73000000,50168294,Horror,134.0,108.0,548.0,6.0,28085000.0,4710453.0,1
The Simpsons Movie,72500000,527071022,Comedy,87.0,299.0,745.0,7.4,127693459.0,38064678.0,3
Fool's Gold,72500000,109362966,Adventure,112.0,176.0,11000.0,5.6,49941525.0,11472927.0,1
Funny People,72500000,71880305,Comedy,153.0,230.0,11000.0,6.4,35165885.0,11699655.0,3
The Kingdom,72500000,86509602,Action,110.0,234.0,3000.0,7.1,32186020.0,7070185.0,3
Jarhead,72000000,96947540,Drama,125.0,262.0,15000.0,7.1,44217705.0,8381655.0,4
Driven,72000000,54616869,Action,116.0,109.0,13000.0,4.5,24115197.0,5403865.0,2
The Majestic,72000000,37306334,Drama,152.0,128.0,940.0,6.9,10473000.0,6270000.0,4
Two Brothers,72000000,62176754,Drama,109.0,88.0,21.0,7.1,8795350.0,2580000.0,2
The Village,71682975,257641634,Thriller/Suspense,108.0,261.0,3000.0,6.5,78017575.0,21167000.0,3
Doctor Dolittle,71500000,294156605,Comedy,85.0,73.0,1000.0,5.3,82071000.0,34350310.0,2
Signs,70702619,408269295,Thriller/Suspense,106.0,208.0,710.0,6.7,158630668.0,45972250.0,3
Shrek 2,70000000,937008132,Adventure,93.0,205.0,692.0,7.2,282813099.0,100852182.0,2
Cars,70000000,461651246,Comedy,117.0,256.0,1000.0,7.2,156250131.0,55887260.0,2
Alvin and the Chipmunks: The Squeakquel,70000000,443483213,Comedy,88.0,107.0,1000.0,4.5,129677741.0,69788305.0,4
Runaway Bride,70000000,310138178,Romantic Comedy,116.0,103.0,8000.0,5.5,101622000.0,34450327.0,3
xXx,70000000,267200000,Action,132.0,191.0,14000.0,5.8,102665514.0,25579000.0,3
Inglourious Basterds,70000000,316915264,Action,153.0,486.0,13000.0,8.3,83270124.0,22923096.0,3
S.W.A.T.,70000000,207154748,Action,117.0,144.0,10000.0,6.0,81543862.0,21362000.0,3
Vanilla Sky,70000000,202726605,Thriller/Suspense,141.0,153.0,10000.0,6.9,60018000.0,23004000.0,4
Hercules,70000000,250700000,Adventure,101.0,245.0,12000.0,6.0,53762319.0,26434403.0,2
Olympus Has Fallen,70000000,150562164,Thriller/Suspense,119.0,358.0,18000.0,6.5,72547787.0,19619914.0,1
War Horse,70000000,156815529,Drama,146.0,388.0,25000.0,7.2,36540729.0,20219432.0,4
We Were Soldiers,70000000,114658262,Drama,124.0,141.0,4000.0,7.1,53751000.0,13005000.0,1
The Monuments Men,70000000,158702748,Drama,118.0,371.0,13000.0,6.1,57482032.0,14182770.0,1
Star Trek: Insurrection,70000000,117800000,Adventure,103.0,160.0,1000.0,6.4,39921000.0,13119524.0,4
Big Fish,70000000,123954323,Drama,125.0,235.0,12000.0,8.0,37314409.0,8177000.0,4
Underworld: Awakening,70000000,160379930,Action,88.0,242.0,5000.0,6.4,47092270.0,11126079.0,1
Dracula Untold,70000000,220241723,Action,92.0,261.0,3000.0,6.3,42399135.0,9320010.0,4
The Dilemma,70000000,70546865,Comedy,111.0,185.0,17000.0,5.3,37220805.0,7156250.0,1
The Siege,70000000,116625798,Action,116.0,120.0,18000.0,6.3,25795000.0,5463438.0,4
Stardust,70000000,137022245,Adventure,127.0,228.0,15000.0,7.7,25957234.0,8586044.0,3
Rock of Ages,70000000,61031932,Musical,136.0,360.0,394.0,5.9,26380269.0,9023232.0,2
Seven Years in Tibet,70000000,131445884,Drama,136.0,76.0,11000.0,7.0,22328956.0,6184911.0,4
Sky Captain and the World of Tomorrow,70000000,49730854,Adventure,106.0,197.0,11000.0,6.1,28871823.0,4842000.0,3
I Spy,70000000,60279822,Action,97.0,105.0,989.0,5.4,25389001.0,4066000.0,4
Bad Company,70000000,69157016,Action,116.0,128.0,12000.0,5.6,17379162.0,5549866.0,2
Doom,70000000,54612337,Horror,113.0,237.0,12000.0,5.2,19717255.0,3460375.0,4
The Finest Hours,70000000,49252761,Thriller/Suspense,117.0,178.0,788.0,6.8,18840985.0,5233352.0,1
Escape Plan,70000000,103735965,Thriller/Suspense,115.0,286.0,13000.0,6.7,18645489.0,4858075.0,4
Killer Elite,70000000,65409046,Action,116.0,189.0,26000.0,6.5,18122168.0,5266313.0,3
Hard Rain,70000000,19870567,Action,97.0,79.0,11000.0,5.8,13140000.0,2435338.0,1
Hart's War,70000000,33076815,Drama,125.0,112.0,13000.0,6.3,11199000.0,2693000.0,1
Rollerball,70000000,25852508,Action,98.0,151.0,1000.0,3.0,8487000.0,1418000.0,1
The Legend of Hercules,70000000,58953319,Adventure,99.0,156.0,576.0,4.2,14550101.0,2741272.0,1
Ballistic: Ecks vs. Sever,70000000,14294842,Action,91.0,92.0,349.0,3.6,10758123.0,2006000.0,3
Osmosis Jones,70000000,13596911,Comedy,95.0,81.0,2000.0,6.2,6355000.0,2539552.0,3
Blackhat,70000000,19548419,Thriller/Suspense,133.0,261.0,26000.0,5.4,5686515.0,1458185.0,1
Basic Instinct 2,70000000,35417162,Thriller/Suspense,116.0,159.0,844.0,4.2,3201420.0,743270.0,1
Despicable Me,69000000,543495033,Comedy,87.0,304.0,7000.0,7.7,162454700.0,65939375.0,3
Dinner for Schmucks,69000000,86796502,Comedy,114.0,190.0,7000.0,5.9,47747147.0,18198337.0,3
The Twilight Saga: Eclipse,68000000,706102828,Drama,124.0,293.0,21000.0,4.9,127459777.0,145216621.0,2
The Sum of All Fears,68000000,193500000,Action,124.0,176.0,11000.0,6.4,78237669.0,24356422.0,2
Ted 2,68000000,217022588,Comedy,125.0,280.0,14000.0,6.4,54776425.0,19455245.0,2
The Score,68000000,113542091,Thriller/Suspense,124.0,141.0,22000.0,6.8,43658000.0,14042126.0,3
Hall Pass,68000000,87173475,Comedy,111.0,237.0,966.0,5.9,33163684.0,8908903.0,1
Dreamcatcher,68000000,75685268,Drama,136.0,175.0,11000.0,5.5,22437026.0,4918000.0,1
Mystery Men,68000000,33462011,Comedy,121.0,125.0,1000.0,6.0,18472000.0,6540375.0,3
The Insider,68000000,60265197,Drama,157.0,209.0,14000.0,7.9,18568000.0,5058690.0,4
The Grand Budapest Hotel,31000000,164350409,Comedy,99.0,536.0,13000.0,8.1,42146756.0,12839963.0,1
Vacation,31000000,100655892,Comedy,99.0,204.0,26000.0,6.1,35927293.0,18603904.0,3
Frequency,31000000,68079671,Drama,118.0,168.0,2000.0,7.3,30412027.0,7802043.0,2
Hearts in Atlantis,31000000,30885781,Drama,101.0,135.0,12000.0,6.9,16416000.0,3415000.0,3
Extraordinary Measures,31000000,15826984,Drama,106.0,126.0,11000.0,6.5,9444023.0,2327121.0,1
Ghostbusters,30000000,295212467,Comedy,116.0,464.0,783.0,5.5,2459451.0,526319.0,2
Chicago,30000000,306770545,Musical,113.0,223.0,539.0,7.2,109806533.0,34998000.0,4
Big Daddy,30000000,228641283,Comedy,93.0,112.0,12000.0,6.4,99318000.0,39911441.0,2
American Pie 2,30000000,286500000,Comedy,108.0,142.0,3000.0,6.4,97187020.0,29028765.0,3
The Vow,30000000,197618160,Drama,104.0,214.0,17000.0,6.8,88247020.0,27855555.0,1
Lee Daniels' The Butler,30000000,177025498,Drama,132.0,304.0,15000.0,7.2,80236399.0,24338047.0,3
Remember the Titans,30000000,136706683,Drama,120.0,157.0,33000.0,7.8,84460950.0,16131439.0,3
District 9,30000000,212453431,Thriller/Suspense,112.0,472.0,2000.0,8.0,79449321.0,23648421.0,3
Dodgeball: A True Underdog Story,30000000,167791704,Comedy,92.0,191.0,989.0,6.7,66320595.0,27715000.0,2
The Princess Diaries,30000000,165334774,Comedy,111.0,108.0,11000.0,6.2,60867500.0,24514173.0,3
Analyze This,30000000,176885658,Comedy,103.0,145.0,22000.0,6.7,78099000.0,19606556.0,1
Million Dollar Baby,30000000,231928227,Drama,132.0,268.0,16000.0,8.1,63949501.0,16979000.0,4
Mystic River,30000000,156822020,Drama,138.0,229.0,616.0,8.0,50844298.0,15981000.0,4
Up in the Air,30000000,166842739,Drama,108.0,391.0,24000.0,7.4,55047364.0,22015930.0,4
